game_id,date,home_club_id,away_club_id,home_club_goals,away_club_goals,home_avg_market_value,home_nationalities,home_avg_age,home_total_minutes,home_total_goals,home_total_assists,home_total_yellow_cards,home_total_red_cards,away_avg_market_value,away_nationalities,away_avg_age,away_total_minutes,away_total_goals,away_total_assists,away_total_yellow_cards,away_total_red_cards,result,win_rate_last5_home,win_rate_last5_away,goal_diff_pg_home,goal_diff_pg_away,season_ppg_home,season_ppg_away,rest_days_home,rest_days_away,squad_value_home,squad_value_away
2321027,2013-08-11,33.0,41.0,3.0,3.0,3217307.6923076925,9.0,25.89711999157584,990.0,3.0,3.0,1.0,0.0,3291071.4285714286,7.0,25.36955720528616,990.0,3.0,2.0,2.0,0.0,Draw,0.8,0.4,0.435,-0.25,1.674,1.417,60.0,7.0,26375000.0,14700000.0
2321033,2013-08-10,23.0,86.0,0.0,1.0,269642.8571428572,6.0,27.092928973832464,990.0,0.0,0.0,1.0,0.0,476785.7142857143,7.0,25.65170626772269,990.0,1.0,1.0,0.0,0.0,Away Win,0.333,0.0,0.0,-0.556,1.0,0.944,60.0,6.0,4000000.0,160500000.0
2321044,2013-08-18,16.0,23.0,2.0,1.0,3619642.857142857,6.0,24.92676249144421,991.0,2.0,2.0,0.0,0.0,251785.7142857143,7.0,25.898308399335093,990.0,1.0,1.0,1.0,0.0,Home Win,0.6,0.25,1.2,-0.25,1.982,0.75,22.0,14.0,462925000.0,4000000.0
2321060,2013-08-25,23.0,24.0,0.0,2.0,312500.0,8.0,26.14226293897752,990.0,0.0,0.0,2.0,0.0,557142.8571428572,5.0,25.34091507397462,990.0,2.0,1.0,1.0,0.0,Away Win,0.2,0.4,-0.4,-0.051,0.6,1.462,15.0,3.0,4000000.0,386935000.0
2321072,2013-09-14,16.0,41.0,6.0,2.0,3139285.714285714,6.0,24.916984452918744,990.0,6.0,5.0,0.0,0.0,2853571.4285714286,7.0,24.960775022376662,990.0,2.0,2.0,4.0,0.0,Home Win,1.0,0.4,1.19,-0.25,2.034,1.375,22.0,21.0,462925000.0,14700000.0
2321079,2013-09-15,23.0,4.0,1.0,1.0,298214.28571428574,6.0,26.744168904333176,990.0,1.0,1.0,3.0,0.0,819642.8571428572,7.0,26.10794954532121,991.0,1.0,1.0,2.0,0.0,Draw,0.0,0.0,-1.143,-0.325,0.429,1.15,21.0,22.0,4000000.0,12300000.0
2321086,2013-09-21,4.0,16.0,1.0,1.0,712500.0,7.0,25.361494084286694,990.0,1.0,1.0,1.0,0.0,3212500.0,5.0,24.78498093282488,990.0,1.0,0.0,2.0,0.0,Draw,0.0,0.8,-0.317,1.2,1.146,2.017,21.0,3.0,12300000.0,462925000.0
2321152,2013-11-02,44.0,33.0,0.0,2.0,305357.14285714284,9.0,26.032267527134056,990.0,0.0,0.0,3.0,0.0,1650000.0,9.0,25.775105113914147,990.0,2.0,2.0,1.0,0.0,Away Win,0.4,0.6,0.231,0.323,1.385,1.677,14.0,14.0,35235000.0,26375000.0
2321205,2013-12-21,41.0,39.0,2.0,3.0,5232142.857142857,8.0,25.12167640709735,982.0,2.0,2.0,3.0,0.0,498076.9230769231,9.0,26.677846224047457,984.0,3.0,3.0,1.0,0.0,Away Win,0.4,0.4,-0.204,-0.054,1.352,1.339,14.0,15.0,14700000.0,184025000.0
2321233,2014-02-08,41.0,44.0,0.0,3.0,3382692.3076923075,7.0,25.310377507502764,990.0,0.0,0.0,2.0,0.0,382142.8571428572,10.0,27.89713503471204,990.0,3.0,3.0,0.0,0.0,Away Win,0.0,0.6,-0.316,0.091,1.281,1.409,13.0,14.0,14700000.0,35235000.0
2321307,2014-04-05,16.0,82.0,2.0,1.0,2696428.571428572,8.0,26.217072455265477,990.0,2.0,2.0,2.0,0.0,3809615.384615385,6.0,25.647133154320013,990.0,1.0,1.0,1.0,0.0,Home Win,0.4,0.4,1.074,0.155,1.968,1.606,11.0,11.0,462925000.0,286675000.0
2321330,2014-04-19,167.0,44.0,0.0,0.0,283928.5714285714,7.0,27.171604576122032,990.0,0.0,0.0,1.0,0.0,517857.1428571429,8.0,26.41400215116848,991.0,0.0,0.0,3.0,0.0,Draw,0.2,0.0,-0.257,-0.182,1.243,1.212,14.0,6.0,166950000.0,35235000.0
2321335,2014-04-27,33.0,18.0,0.0,1.0,3928571.4285714286,10.0,24.453505426811383,990.0,0.0,0.0,2.0,0.0,2042857.142857143,8.0,25.951500928913656,991.0,1.0,1.0,0.0,0.0,Away Win,0.4,0.4,0.337,0.167,1.708,1.462,16.0,8.0,26375000.0,182575000.0
2323730,2013-07-14,121.0,12438.0,2.0,2.0,357142.8571428572,6.0,26.0704018773834,990.0,2.0,2.0,2.0,0.0,130357.14285714286,7.0,29.260584726703826,990.0,2.0,1.0,5.0,0.0,Draw,0.4,0.2,0.351,-0.645,1.595,0.935,49.0,49.0,117610000.0,5225000.0
2323731,2013-07-17,16704.0,964.0,1.0,2.0,412500.0,7.0,26.455656595286985,990.0,1.0,1.0,1.0,0.0,376785.7142857143,5.0,29.113523027280728,990.0,2.0,2.0,1.0,0.0,Away Win,0.4,0.2,0.188,0.478,1.406,1.826,60.0,4.0,142250000.0,306975000.0
2329782,2013-12-07,1411.0,3508.0,1.0,1.0,207142.85714285716,7.0,27.151266255989047,991.0,1.0,1.0,2.0,0.0,844642.8571428572,6.0,25.846484795150094,990.0,1.0,1.0,3.0,0.0,Draw,0.2,0.8,-0.468,0.429,1.064,1.964,7.0,6.0,5625000.0,37695000.0
2330874,2013-09-28,618.0,595.0,2.0,2.0,2210714.285714286,5.0,25.45321208565562,990.0,2.0,2.0,2.0,0.0,626785.7142857143,9.0,28.498484404028552,990.0,2.0,2.0,4.0,0.0,Draw,0.4,0.2,0.694,-0.378,1.653,1.244,8.0,3.0,98550000.0,13125000.0
2330880,2013-10-19,14171.0,855.0,1.0,2.0,439285.7142857143,7.0,25.692969590300184,990.0,1.0,1.0,2.0,0.0,300000.0,9.0,27.770607216192435,990.0,2.0,2.0,0.0,0.0,Away Win,0.2,0.4,-0.298,0.222,1.043,1.222,21.0,21.0,9350000.0,15560000.0
2330916,2013-11-30,1423.0,1082.0,0.0,1.0,596428.5714285715,8.0,25.71076562041654,990.0,0.0,0.0,2.0,0.0,769642.8571428572,6.0,26.81783514227046,952.0,1.0,0.0,2.0,0.0,Away Win,0.2,0.8,-0.25,0.383,1.115,1.633,21.0,21.0,2325000.0,355875000.0
2330980,2013-12-21,1421.0,1147.0,4.0,1.0,717857.1428571428,9.0,26.960398943971843,990.0,4.0,4.0,1.0,0.0,703571.4285714285,8.0,28.127896743913173,990.0,1.0,1.0,2.0,0.0,Home Win,0.4,0.0,-0.179,-0.536,1.232,0.911,14.0,13.0,146625000.0,30450000.0
2331006,2014-01-25,855.0,583.0,1.0,1.0,300000.0,7.0,27.78546983475115,990.0,1.0,1.0,1.0,0.0,6697916.666666667,7.0,26.78964179785535,990.0,1.0,1.0,1.0,0.0,Draw,0.0,0.6,-0.095,1.408,1.19,2.237,14.0,14.0,15560000.0,1058800000.0
2331018,2014-01-18,273.0,14171.0,0.0,0.0,1128571.4285714286,9.0,24.70401877383397,990.0,0.0,0.0,1.0,0.0,498214.28571428574,7.0,27.737948567517357,990.0,0.0,0.0,2.0,0.0,Draw,0.2,0.2,-0.224,-0.362,1.172,1.034,7.0,10.0,272150000.0,9350000.0
2331034,2014-02-08,1147.0,273.0,3.0,1.0,755357.1428571428,9.0,27.55685929402562,990.0,3.0,2.0,1.0,0.0,1150000.0,10.0,24.40735308497116,990.0,1.0,1.0,1.0,0.0,Home Win,0.0,0.2,-0.59,-0.18,0.869,1.197,14.0,15.0,30450000.0,272150000.0
2331082,2014-03-08,855.0,14171.0,0.0,1.0,316071.4285714286,5.0,27.06404615234184,990.0,0.0,0.0,3.0,0.0,430357.1428571429,7.0,26.130439033929797,990.0,1.0,1.0,4.0,0.0,Away Win,0.4,0.2,-0.074,-0.354,1.185,1.031,14.0,14.0,15560000.0,9350000.0
2331094,2014-03-07,244.0,417.0,0.0,1.0,862500.0,8.0,26.566930673706853,990.0,0.0,0.0,2.0,0.0,1487500.0,6.0,24.669600078224303,991.0,1.0,0.0,1.0,0.0,Away Win,0.4,0.2,0.099,0.0,1.568,1.463,13.0,13.0,356825000.0,243775000.0
2331101,2014-03-09,40.0,1041.0,1.0,2.0,457692.3076923077,6.0,26.688780076870422,990.0,1.0,1.0,2.0,0.0,2008928.5714285716,5.0,25.46690133959128,990.0,2.0,2.0,2.0,0.0,Away Win,0.4,0.4,0.083,0.477,1.417,1.756,12.0,14.0,42050000.0,273200000.0
2331107,2014-03-29,750.0,244.0,1.0,1.0,728571.4285714285,7.0,25.485675173560185,990.0,1.0,1.0,2.0,0.0,1337500.0,9.0,26.062188325022,990.0,1.0,0.0,3.0,0.0,Draw,0.4,0.2,-0.632,0.071,0.971,1.524,14.0,15.0,6950000.0,356825000.0
2331110,2014-03-28,417.0,583.0,0.0,1.0,1416071.4285714286,6.0,24.67585802288061,990.0,0.0,0.0,1.0,0.0,6673214.285714285,6.0,26.479319448518627,990.0,0.0,1.0,2.0,0.0,Away Win,0.4,1.0,0.043,1.46,1.5,2.287,13.0,7.0,243775000.0,1058800000.0
2331123,2014-04-20,1423.0,995.0,2.0,6.0,588461.5384615385,10.0,27.0958774285263,990.0,2.0,2.0,1.0,0.0,767857.1428571428,10.0,26.257944656301948,990.0,5.0,4.0,0.0,0.0,Away Win,0.2,0.4,-0.324,-0.212,1.085,1.242,14.0,14.0,2325000.0,171600000.0
2331135,2014-04-06,1423.0,1041.0,1.0,2.0,650000.0,9.0,27.510120269873862,984.0,1.0,1.0,4.0,1.0,1858928.5714285716,7.0,26.75682018187152,990.0,2.0,2.0,2.0,0.0,Away Win,0.4,0.2,-0.304,0.452,1.116,1.72,15.0,14.0,2325000.0,273200000.0
2331162,2014-05-07,162.0,855.0,1.0,1.0,2105357.1428571427,11.0,27.01984941820671,991.0,1.0,1.0,3.0,0.0,310714.28571428574,7.0,27.65053290309964,988.0,1.0,1.0,4.0,1.0,Draw,0.8,0.2,0.886,-0.257,2.143,1.086,17.0,17.0,448295000.0,15560000.0
2332021,2013-12-21,984.0,3008.0,1.0,1.0,460714.28571428574,10.0,28.07920211205632,990.0,1.0,1.0,2.0,0.0,478846.1538461539,8.0,27.49476122782077,990.0,1.0,1.0,1.0,0.0,Draw,0.0,0.2,-0.179,-0.316,1.161,1.211,14.0,12.0,59545000.0,16575000.0
2332050,2013-12-04,289.0,631.0,3.0,4.0,1000000.0,7.0,27.577784296470128,990.0,3.0,2.0,4.0,0.0,1592857.142857143,9.0,27.890290407744207,991.0,3.0,4.0,4.0,0.0,Away Win,0.4,0.6,-0.585,0.916,0.906,1.892,24.0,8.0,30300000.0,1017575000.0
2332053,2013-11-30,379.0,931.0,3.0,0.0,546428.5714285715,8.0,29.23066392881588,990.0,3.0,2.0,3.0,0.0,1419642.857142857,10.0,29.08536227632737,990.0,0.0,0.0,2.0,0.0,Home Win,0.0,0.2,-0.269,-0.415,1.096,1.075,7.0,21.0,534925000.0,424200000.0
2332074,2013-11-30,1123.0,873.0,1.0,0.0,655357.1428571428,7.0,26.90759753593429,991.0,1.0,1.0,1.0,0.0,605357.1428571428,9.0,28.16309768260487,990.0,0.0,0.0,2.0,0.0,Home Win,0.2,0.2,-0.538,-1.214,1.115,0.571,21.0,7.0,47550000.0,478285000.0
2332184,2014-03-25,762.0,29.0,0.0,3.0,780357.1428571428,9.0,27.204849907108635,991.0,0.0,0.0,0.0,0.0,5502083.333333333,7.0,26.992470910335385,990.0,3.0,3.0,1.0,0.0,Away Win,0.6,0.6,-0.298,0.513,1.298,1.789,3.0,17.0,684800000.0,421375000.0
2332234,2014-01-29,405.0,984.0,4.0,3.0,858928.5714285715,9.0,25.40373521071673,990.0,4.0,2.0,1.0,0.0,626785.7142857143,12.0,28.53368534272025,990.0,2.0,2.0,3.0,0.0,Home Win,0.2,0.2,-0.476,-0.19,1.079,1.143,16.0,18.0,755100000.0,59545000.0
2332235,2014-01-28,873.0,3008.0,1.0,0.0,530357.1428571428,8.0,29.174342426909163,990.0,1.0,1.0,4.0,0.0,512500.0,6.0,27.832208858902906,990.0,0.0,0.0,0.0,1.0,Home Win,0.4,0.4,-0.731,-0.074,0.923,1.222,10.0,3.0,478285000.0,16575000.0
2332259,2014-05-03,29.0,281.0,2.0,3.0,5025000.0,7.0,26.705628389406623,990.0,2.0,2.0,0.0,0.0,2192857.1428571427,9.0,28.553241419771197,990.0,3.0,3.0,3.0,0.0,Away Win,0.6,0.6,0.566,1.141,1.819,2.03,13.0,6.0,421375000.0,1374875000.0
2332288,2014-04-19,405.0,180.0,0.0,0.0,1040384.6153846154,7.0,25.66735112936345,990.0,0.0,0.0,0.0,0.0,3175000.0,7.0,24.84619145399433,991.0,0.0,0.0,2.0,0.0,Draw,0.2,0.4,-0.5,-0.105,1.054,1.25,14.0,14.0,755100000.0,306050000.0
2334909,2013-12-07,465.0,2451.0,0.0,0.0,1738333.3333333333,4.0,25.82842801733972,990.0,0.0,0.0,1.0,0.0,240909.0909090909,5.0,25.509053574761992,990.0,0.0,0.0,2.0,0.0,Draw,0.4,0.8,-0.309,0.309,1.145,1.618,14.0,28.0,32510000.0,6175000.0
2334939,2013-10-05,43.0,465.0,0.0,2.0,312500.0,2.0,21.86154297447932,990.0,0.0,0.0,2.0,0.0,1787500.0,4.0,26.89984029203741,990.0,2.0,2.0,2.0,0.0,Away Win,0.2,0.0,-0.306,-0.417,1.082,1.021,7.0,14.0,47295000.0,32510000.0
2334986,2013-12-29,465.0,43.0,1.0,1.0,1543076.923076923,4.0,26.750487021534248,990.0,1.0,0.0,0.0,0.0,318750.0,2.0,22.75108373260324,990.0,1.0,0.0,5.0,0.0,Draw,0.4,0.0,-0.267,-0.633,1.167,0.95,3.0,8.0,32510000.0,47295000.0
2335021,2014-03-25,2759.0,370.0,1.0,1.0,238461.53846153847,8.0,25.763175906913077,990.0,1.0,1.0,0.0,0.0,303571.4285714286,5.0,27.475310452723186,988.0,1.0,1.0,3.0,0.0,Draw,0.4,0.8,-0.282,0.219,1.169,1.616,24.0,31.0,39600000.0,52775000.0
2335072,2013-07-27,121.0,232.0,1.0,4.0,580357.1428571428,6.0,26.331084384472472,990.0,1.0,1.0,5.0,0.0,407142.8571428572,8.0,26.057299305759265,990.0,4.0,3.0,2.0,0.0,Away Win,0.2,0.8,0.359,0.214,1.615,1.595,8.0,6.0,117610000.0,163350000.0
2335158,2013-10-20,2700.0,232.0,0.0,1.0,266071.4285714286,6.0,24.734135132492423,990.0,0.0,0.0,4.0,0.0,400000.0,8.0,26.72083700009778,991.0,1.0,1.0,4.0,0.0,Away Win,0.0,0.6,0.308,0.241,1.615,1.593,17.0,22.0,13075000.0,163350000.0
2335181,2013-12-02,1083.0,2410.0,0.0,0.0,571428.5714285715,9.0,26.336560086046735,991.0,0.0,0.0,0.0,0.0,803571.4285714285,7.0,25.554121443238483,990.0,0.0,0.0,2.0,0.0,Draw,0.6,0.6,-0.154,0.574,1.231,2.033,29.0,27.0,76310000.0,108650000.0
2335202,2013-12-08,1083.0,232.0,0.0,1.0,512500.0,8.0,26.901893680127767,990.0,0.0,0.0,2.0,0.0,398214.28571428574,8.0,27.058961572308597,990.0,1.0,1.0,2.0,0.0,Away Win,0.6,0.6,-0.151,0.344,1.226,1.656,6.0,15.0,76310000.0,163350000.0
2335209,2014-03-09,121.0,2410.0,4.0,2.0,489285.7142857143,8.0,28.882370196538574,990.0,4.0,3.0,4.0,0.0,667307.6923076923,6.0,25.525614700152687,990.0,2.0,2.0,1.0,0.0,Home Win,0.8,0.2,0.404,0.538,1.649,1.969,60.0,60.0,117610000.0,108650000.0
2335225,2014-04-20,2698.0,232.0,2.0,1.0,864285.7142857143,9.0,26.32658648675076,990.0,2.0,2.0,0.0,0.0,366071.4285714286,8.0,27.74792216681334,990.0,1.0,1.0,1.0,0.0,Home Win,0.2,0.2,0.464,0.232,1.643,1.58,7.0,21.0,56560000.0,163350000.0
2335226,2014-04-19,932.0,3725.0,2.0,1.0,366071.4285714286,6.0,28.337342329128777,990.0,2.0,2.0,4.0,0.0,232692.3076923077,6.0,26.82546201232033,990.0,1.0,1.0,4.0,0.0,Home Win,0.4,0.6,0.534,-0.016,1.69,1.41,6.0,11.0,144450000.0,48610000.0
2335237,2014-04-13,932.0,2700.0,0.0,0.0,551785.7142857143,9.0,28.48557739317493,990.0,0.0,0.0,2.0,0.0,401785.7142857143,5.0,26.577490955314364,991.0,0.0,0.0,1.0,0.0,Draw,0.6,0.2,0.544,0.151,1.702,1.465,6.0,15.0,144450000.0,13075000.0
2335245,2014-04-06,2700.0,121.0,4.0,0.0,453571.4285714286,6.0,26.72396597242593,990.0,4.0,4.0,2.0,0.0,494642.8571428572,6.0,27.20739219712525,990.0,0.0,0.0,1.0,0.0,Home Win,0.0,0.6,0.106,0.443,1.447,1.672,13.0,7.0,13075000.0,117610000.0
2335248,2014-04-12,3725.0,1083.0,3.0,0.0,210714.2857142857,6.0,26.388383690231738,943.0,3.0,2.0,4.0,0.0,585714.2857142857,8.0,25.96186564975066,933.0,0.0,0.0,3.0,1.0,Home Win,0.4,0.8,-0.067,0.033,1.383,1.344,20.0,6.0,48610000.0,76310000.0
2335264,2014-03-16,2698.0,12438.0,3.0,1.0,741071.4285714285,7.0,26.725726019360515,990.0,3.0,3.0,0.0,0.0,266666.6666666667,7.0,27.123659593885467,990.0,1.0,1.0,3.0,0.0,Home Win,0.2,0.0,0.557,-0.885,1.696,0.904,17.0,6.0,56560000.0,5225000.0
2335276,2014-05-02,4128.0,2410.0,1.0,3.0,163461.53846153847,6.0,28.14594850734481,990.0,1.0,1.0,3.0,0.0,569642.8571428572,6.0,25.543365600860465,991.0,3.0,2.0,1.0,0.0,Away Win,0.0,0.8,-0.288,0.64,1.119,2.027,14.0,12.0,8675000.0,108650000.0
2335296,2014-05-15,2700.0,2696.0,0.0,1.0,441071.4285714286,5.0,26.912877676738045,990.0,0.0,0.0,0.0,1.0,180357.14285714287,6.0,28.337733450669795,990.0,1.0,1.0,0.0,0.0,Away Win,0.2,0.0,0.154,-0.677,1.44,0.919,11.0,12.0,13075000.0,68910000.0
2335657,2013-08-10,6414.0,4482.0,4.0,0.0,444642.8571428572,5.0,28.13923926860272,936.0,4.0,2.0,2.0,1.0,153571.42857142858,5.0,25.700205338809035,990.0,0.0,0.0,3.0,0.0,Home Win,0.6,0.4,1.042,-0.568,2.146,1.054,3.0,14.0,10900000.0,5375000.0
2335661,2013-08-03,10690.0,6414.0,2.0,2.0,185714.2857142857,6.0,27.640363743033145,990.0,2.0,2.0,6.0,0.0,444642.8571428572,5.0,28.309768260486948,990.0,2.0,2.0,4.0,0.0,Draw,0.8,0.8,-0.294,1.087,1.294,2.196,12.0,4.0,31035000.0,10900000.0
2335681,2013-09-22,6994.0,339.0,2.0,3.0,185714.2857142857,4.0,27.543365600860465,990.0,2.0,1.0,2.0,0.0,250000.0,5.0,26.54385450278674,990.0,3.0,3.0,2.0,0.0,Away Win,0.0,0.8,-1.425,0.982,0.425,2.036,9.0,3.0,7050000.0,3475000.0
2335714,2013-08-30,2227.0,6994.0,3.0,1.0,153571.42857142858,7.0,27.01359147355041,990.0,3.0,3.0,4.0,0.0,191071.42857142855,4.0,26.778136305857043,990.0,1.0,1.0,0.0,0.0,Home Win,0.0,0.2,-0.8,-1.421,1.025,0.447,5.0,12.0,3585000.0,7050000.0
2335726,2013-10-06,338.0,2783.0,9.0,1.0,1464285.7142857143,9.0,25.381636843649165,990.0,9.0,7.0,2.0,0.0,176785.7142857143,5.0,24.91170431211499,919.0,1.0,1.0,3.0,1.0,Home Win,0.4,0.2,0.559,0.22,1.78,1.46,11.0,11.0,126175000.0,3375000.0
2335761,2013-11-29,2783.0,2740.0,4.0,1.0,166071.42857142858,8.0,27.05231250611127,990.0,4.0,3.0,2.0,0.0,128571.42857142857,6.0,26.184022685049374,990.0,1.0,1.0,2.0,0.0,Home Win,0.4,0.0,0.125,-0.078,1.464,1.235,19.0,30.0,3375000.0,27425000.0
2335773,2014-05-03,6994.0,2740.0,0.0,1.0,175000.0,3.0,27.292656693067368,990.0,0.0,0.0,1.0,0.0,175000.0,4.0,26.05932010038786,990.0,1.0,1.0,1.0,0.0,Away Win,0.0,0.4,-1.441,-0.083,0.441,1.25,13.0,9.0,7050000.0,27425000.0
2335778,2014-05-04,2227.0,2783.0,0.0,1.0,96428.57142857143,8.0,26.04361005182361,990.0,0.0,0.0,3.0,0.0,171428.57142857142,8.0,27.11743424269092,991.0,1.0,1.0,3.0,0.0,Away Win,0.0,0.6,-0.738,0.246,0.885,1.523,14.0,15.0,3585000.0,3375000.0
2335782,2014-04-20,6994.0,6414.0,0.0,3.0,185714.2857142857,4.0,26.34262246993253,990.0,0.0,0.0,2.0,0.0,425000.0,4.0,29.66089762393664,990.0,3.0,3.0,1.0,0.0,Away Win,0.2,0.2,-1.375,0.928,0.446,2.029,4.0,14.0,7050000.0,10900000.0
2335794,2014-03-16,6994.0,660.0,0.0,3.0,183928.57142857145,5.0,26.47814608389557,990.0,0.0,0.0,0.0,0.0,735714.2857142857,5.0,27.579739904175224,990.0,3.0,3.0,0.0,0.0,Away Win,0.0,0.4,-1.32,1.616,0.44,2.288,60.0,24.0,7050000.0,203575000.0
2335817,2014-05-07,16245.0,6414.0,0.0,2.0,300714.28571428574,5.0,26.189498386623644,990.0,0.0,0.0,5.0,0.0,453571.4285714286,4.0,28.033440891757117,991.0,2.0,2.0,1.0,0.0,Away Win,0.4,0.6,-0.344,0.973,1.281,2.055,5.0,5.0,3485000.0,10900000.0
2335835,2014-03-30,6414.0,660.0,2.0,4.0,428571.4285714286,5.0,29.4113620807666,955.0,1.0,2.0,3.0,0.0,1723214.2857142857,3.0,26.63596362569669,990.0,4.0,4.0,2.0,0.0,Away Win,0.0,0.4,1.031,1.592,2.092,2.276,4.0,4.0,10900000.0,203575000.0
2340228,2013-10-05,68608.0,4750.0,2.0,0.0,357857.14285714284,5.0,26.766011538085458,977.0,2.0,1.0,4.0,0.0,326923.07692307694,8.0,25.241510030011057,959.0,0.0,0.0,4.0,0.0,Home Win,0.2,0.2,-0.5,-0.538,0.9,0.821,14.0,14.0,11060000.0,7650000.0
2340276,2013-09-21,2424.0,4750.0,1.0,1.0,735714.2857142857,5.0,25.31045272318373,990.0,1.0,1.0,2.0,0.0,321428.5714285714,8.0,25.2891365991982,990.0,1.0,1.0,2.0,0.0,Draw,0.4,0.2,-0.667,-0.541,0.889,0.838,20.0,20.0,67725000.0,7650000.0
2340284,2014-01-12,4750.0,1085.0,2.0,1.0,276785.71428571426,11.0,25.999217756917965,990.0,2.0,1.0,3.0,0.0,1028571.4285714284,5.0,25.30439033929793,990.0,1.0,1.0,1.0,0.0,Home Win,0.0,0.4,-0.673,-0.588,0.755,1.059,28.0,29.0,7650000.0,22025000.0
2340365,2014-05-10,1085.0,4750.0,3.0,1.0,1157142.857142857,3.0,26.67624914442163,991.0,3.0,3.0,4.0,0.0,310714.28571428574,10.0,26.630487924122423,934.0,1.0,0.0,3.0,0.0,Home Win,0.2,0.4,-0.397,-0.688,1.103,0.812,19.0,20.0,22025000.0,7650000.0
2340384,2014-05-04,294.0,1085.0,1.0,1.0,1351785.7142857143,6.0,27.66383103549428,990.0,1.0,1.0,3.0,0.0,1176785.7142857143,4.0,26.196147452820963,991.0,1.0,1.0,2.0,0.0,Draw,0.8,0.2,1.263,-0.403,2.379,1.104,10.0,23.0,471775000.0,22025000.0
2340421,2014-02-03,2420.0,982.0,1.0,2.0,217857.14285714287,5.0,25.04781460838956,990.0,1.0,1.0,2.0,0.0,519230.7692307693,7.0,25.17264255251935,900.0,2.0,1.0,2.0,0.0,Away Win,0.6,0.4,-0.155,0.0,1.31,1.412,44.0,8.0,105850000.0,36485000.0
2341079,2013-09-16,621.0,940.0,3.0,2.0,2600000.0,1.0,25.91199765327076,990.0,3.0,2.0,2.0,0.0,894642.8571428572,5.0,24.36784980932825,990.0,2.0,2.0,3.0,0.0,Home Win,0.4,0.6,-0.283,-0.356,1.226,1.067,24.0,22.0,406925000.0,166950000.0
2341123,2014-02-23,1049.0,16795.0,2.0,1.0,1575000.0,8.0,25.791141097095924,990.0,2.0,1.0,5.0,0.0,714285.7142857143,9.0,25.744793194485187,990.0,1.0,0.0,3.0,0.0,Home Win,0.6,0.2,0.356,-0.379,1.667,1.136,15.0,16.0,237000000.0,92825000.0
2341144,2013-10-21,940.0,3368.0,0.0,1.0,892857.1428571428,4.0,25.11841204654346,990.0,0.0,0.0,2.0,0.0,398214.28571428574,7.0,28.601544930087023,990.0,1.0,0.0,1.0,0.0,Away Win,0.0,0.2,-0.42,-0.226,0.98,1.339,22.0,22.0,166950000.0,26575000.0
2341200,2014-01-04,1049.0,3368.0,2.0,0.0,1210714.2857142857,7.0,26.391512662559894,990.0,2.0,1.0,3.0,0.0,446428.5714285714,7.0,27.726019360516283,990.0,0.0,0.0,1.0,0.0,Home Win,0.2,0.4,0.312,-0.178,1.675,1.315,13.0,14.0,237000000.0,26575000.0
2341227,2013-11-23,13.0,3709.0,7.0,0.0,3689285.714285714,5.0,26.68876503373423,990.0,6.0,6.0,2.0,0.0,651785.7142857143,2.0,28.95198983083993,943.0,0.0,0.0,4.0,0.0,Home Win,0.8,0.4,1.093,-0.182,2.173,1.309,17.0,23.0,580100000.0,121700000.0
2341237,2013-11-29,1050.0,1084.0,1.0,1.0,648214.2857142857,6.0,25.64290603304977,990.0,1.0,1.0,1.0,0.0,900000.0,7.0,25.86643199374205,990.0,1.0,1.0,4.0,0.0,Draw,0.6,0.2,0.6,0.114,1.8,1.4,19.0,21.0,266800000.0,8385000.0
2341319,2014-03-17,1050.0,621.0,1.0,1.0,976785.7142857144,7.0,25.5668328933216,965.0,1.0,1.0,3.0,0.0,2664285.714285714,1.0,27.524982888432582,990.0,1.0,1.0,2.0,0.0,Draw,0.2,0.4,0.375,0.06,1.531,1.398,15.0,8.0,266800000.0,406925000.0
2341332,2014-04-12,16795.0,131.0,1.0,0.0,744642.8571428572,10.0,25.47589713503471,991.0,1.0,1.0,0.0,0.0,7621153.846153846,5.0,27.38250934554836,990.0,0.0,0.0,3.0,0.0,Home Win,0.2,0.6,-0.446,1.679,1.108,2.321,12.0,3.0,92825000.0,1153525000.0
2342346,2013-10-19,306.0,499.0,2.0,3.0,1428571.4285714286,8.0,23.05778820768554,990.0,2.0,2.0,1.0,0.0,548214.2857142857,7.0,23.69062286105407,990.0,3.0,2.0,4.0,0.0,Away Win,0.6,0.6,-0.02,0.741,1.38,1.759,20.0,17.0,75800000.0,34950000.0
2342374,2013-11-09,1268.0,133.0,3.0,0.0,205357.14285714287,4.0,24.389361494084287,990.0,3.0,1.0,2.0,0.0,251785.7142857143,6.0,24.114011929207003,990.0,0.0,0.0,2.0,0.0,Home Win,0.4,0.4,-0.49,0.412,1.143,1.412,14.0,20.0,22700000.0,14325000.0
2342439,2014-02-04,499.0,1090.0,0.0,2.0,1173214.2857142857,9.0,23.246895472768163,990.0,0.0,0.0,1.0,0.0,1030769.2307692308,8.0,24.84578528931712,990.0,1.0,0.0,2.0,0.0,Away Win,0.2,0.6,0.868,0.382,1.853,1.5,9.0,10.0,34950000.0,119225000.0
2342460,2014-01-25,1268.0,234.0,3.0,2.0,200000.0,4.0,24.07981888064024,991.0,3.0,3.0,2.0,0.0,1046428.5714285716,4.0,25.1813826146475,990.0,2.0,2.0,0.0,0.0,Home Win,0.2,0.8,-0.561,0.672,1.105,1.851,42.0,3.0,22700000.0,319925000.0
